ts,elapsed,gpu_core,gpu_util,gpu_power,gpu_clock,gpu_vram,cpu_tctl,cpu_ccd1,pump_rpm,rad_rpm,rad_duty,f1_duty,f2_duty,f3_duty,f1_rpm,f2_rpm,f3_rpm
1787461195,478.1,67.0,90.0,439.83,2797.0,70.0,64.00000762939453,64.5,2163.46142578125,2115.987548828125,65.88235473632812,31,37,41,749,818,950
1787461197,479.8,68.0,93.0,428.28,2797.0,70.0,68.25000762939453,66.375,2170.41796875,1898.734130859375,54.90196228027344,31,37,41,751,817,955
1787461199,481.6,68.0,97.0,427.55,2797.0,70.0,68.62500762939453,64.625,2170.41796875,1816.958251953125,54.90196228027344,31,37,41,748,815,950
1787461200,483.1,68.0,92.0,430.66,2805.0,70.0,68.12500762939453,64.125,2163.46142578125,1912.1812744140625,54.90196228027344,31,37,41,750,815,952
1787461202,484.8,68.0,93.0,427.59,2797.0,70.0,66.75000762939453,63.625003814697266,2149.681640625,1888.1119384765625,54.90196228027344,31,37,41,751,817,949
1787461203,486.3,68.0,94.0,420.24,2805.0,70.0,66.25000762939453,63.625003814697266,2170.41796875,1867.219970703125,54.90196228027344,31,37,41,750,814,952
1787461205,487.8,68.0,94.0,431.58,2797.0,72.0,66.25000762939453,68.625,2166.93408203125,1867.219970703125,54.90196228027344,31,37,41,749,818,953
1787461207,489.6,68.0,93.0,430.26,2797.0,72.0,70.12500762939453,72.0,2170.41796875,1867.219970703125,54.90196228027344,31,37,41,752,818,953
1787461208,491.3,68.0,97.0,416.73,2805.0,72.0,77.37500762939453,75.75,2170.41796875,1912.1812744140625,58.82353210449219,31,37,41,751,820,953
1787461210,493.1,68.0,97.0,388.23,2797.0,72.0,77.37500762939453,75.75,2170.41796875,1912.1812744140625,58.82353210449219,31,37,41,754,817,950
1787461212,494.6,68.0,98.0,430.4,2805.0,72.0,78.12500762939453,75.75,2163.46142578125,2061.068603515625,62.74509811401367,31,37,41,752,820,949
1787461213,496.1,69.0,98.0,429.41,2805.0,72.0,76.00000762939453,70.5,2170.41796875,2064.22021484375,62.74509811401367,31,37,41,750,817,946
1787461215,497.6,68.0,94.0,428.48,2805.0,72.0,75.00000762939453,67.875,2163.46142578125,2076.923095703125,62.74509811401367,31,42,41,750,831,952
1787461216,499.1,68.0,97.0,420.87,2805.0,72.0,75.00000762939453,67.875,2163.46142578125,2076.923095703125,62.74509811401367,31,42,46,751,879,1022
1787461218,500.6,68.0,96.0,416.53,2805.0,72.0,71.75000762939453,64.625,2163.46142578125,2086.55322265625,62.74509811401367,31,42,46,749,892,1050
1787461219,502.1,68.0,96.0,414.68,2805.0,72.0,71.75000762939453,64.625,2163.46142578125,2086.55322265625,62.74509811401367,31,42,46,750,896,1054
1787461221,503.6,68.0,97.0,421.37,2805.0,72.0,69.50000762939453,65.0,2166.93408203125,2042.360107421875,62.74509811401367,31,42,46,750,895,1054
1787461222,505.1,68.0,96.0,420.04,2805.0,72.0,69.50000762939453,65.0,2166.93408203125,2042.360107421875,62.74509811401367,31,42,46,750,906,1060
1787461224,506.6,68.0,90.0,422.09,2805.0,72.0,68.62500762939453,65.875,2163.46142578125,2045.45458984375,62.74509811401367,36,42,46,825,904,1060
1787461225,508.1,69.0,96.0,421.13,2805.0,72.0,68.62500762939453,65.875,2163.46142578125,2045.45458984375,62.74509811401367,36,42,46,853,909,1060
1787461227,509.6,69.0,95.0,426.1,2805.0,72.0,69.00000762939453,66.25,2170.41796875,2048.558349609375,62.74509811401367,36,42,46,860,903,1056
1787461228,511.1,69.0,92.0,426.7,2805.0,72.0,69.00000762939453,66.0,2163.46142578125,2064.22021484375,62.74509811401367,36,42,46,862,906,1050
1787461230,512.6,69.0,97.0,424.65,2805.0,72.0,69.00000762939453,67.25,2160.0,2061.068603515625,62.74509811401367,36,42,46,869,907,1054
1787461231,514.1,68.0,96.0,422.59,2805.0,72.0,68.50000762939453,64.625,2156.549560546875,2039.27490234375,62.74509811401367,36,42,46,867,910,1054
1787461233,515.6,69.0,95.0,422.26,2805.0,72.0,67.87500762939453,65.875,2156.549560546875,2083.333251953125,62.74509811401367,36,42,46,870,906,1058
1787461234,517.4,69.0,96.0,420.17,2805.0,72.0,67.50000762939453,63.625003814697266,2166.93408203125,2064.22021484375,62.74509811401367,36,42,46,869,906,1058
1787461236,518.9,69.0,97.0,424.92,2805.0,72.0,67.12500762939453,63.125003814697266,2163.46142578125,2086.55322265625,62.74509811401367,36,42,46,868,909,1056
1787461238,520.6,69.0,96.0,424.36,2805.0,72.0,67.00000762939453,64.625,2163.46142578125,2086.55322265625,62.74509811401367,36,42,46,863,903,1054
1787461239,522.1,69.0,97.0,422.93,2805.0,72.0,67.25000762939453,64.875,2163.46142578125,2033.132568359375,62.74509811401367,36,42,46,869,906,1060
1787461241,523.9,69.0,97.0,423.34,2805.0,72.0,67.25000762939453,64.875,2163.46142578125,2033.132568359375,62.74509811401367,36,42,46,870,907,1058
1787461242,525.4,69.0,95.0,423.07,2805.0,72.0,67.00000762939453,64.125,2170.41796875,2086.55322265625,62.74509811401367,36,42,46,865,906,1054
1787461244,526.9,69.0,94.0,423.15,2805.0,72.0,67.00000762939453,64.125,2170.41796875,2086.55322265625,62.74509811401367,36,42,46,873,910,1060
1787461246,529.1,60.0,12.0,121.24,2842.0,70.0,66.25000762939453,61.875003814697266,2163.46142578125,2070.55224609375,62.74509811401367,36,42,46,863,906,1056
1787461248,530.6,59.0,9.0,106.95,2722.0,70.0,70.62500762939453,66.75,2163.46142578125,2039.27490234375,62.74509811401367,36,42,46,867,903,1050
1787461249,532.1,59.0,10.0,105.4,2737.0,68.0,73.12500762939453,63.625003814697266,2163.46142578125,2036.1990966796875,62.74509811401367,36,42,46,869,906,1048
1787461251,533.6,58.0,9.0,91.01,2220.0,68.0,71.50000762939453,59.500003814697266,2163.46142578125,2061.068603515625,62.74509811401367,36,42,46,865,907,1050
1787461252,535.1,57.0,13.0,88.76,2287.0,68.0,69.75000762939453,64.5,2170.41796875,2064.22021484375,62.74509811401367,36,42,46,870,909,1048
1787461254,536.6,57.0,9.0,77.65,1755.0,68.0,70.00000762939453,71.375,2163.46142578125,2036.1990966796875,62.74509811401367,36,42,46,867,906,1056
1787461255,538.1,56.0,11.0,75.46,1815.0,66.0,70.75000762939453,65.5,2156.549560546875,2089.783203125,62.74509811401367,36,42,46,870,911,1054
1787461257,539.6,56.0,5.0,94.86,2610.0,66.0,70.62500762939453,72.25,2163.46142578125,2064.22021484375,62.74509811401367,36,42,46,873,907,1054
1787461258,541.1,56.0,8.0,93.8,2542.0,66.0,70.62500762939453,64.375,2170.41796875,2061.068603515625,62.74509811401367,36,42,46,868,904,1050
1787461260,542.6,56.0,7.0,94.83,2595.0,66.0,70.87500762939453,72.0,2163.46142578125,2064.22021484375,62.74509811401367,36,42,46,868,903,1052
1787461261,544.1,55.0,4.0,93.97,2557.0,66.0,72.87500762939453,66.875,2170.41796875,2086.55322265625,62.74509811401367,36,42,46,869,906,1054
1787461263,545.6,56.0,26.0,115.84,2700.0,66.0,72.87500762939453,66.875,2170.41796875,2086.55322265625,62.74509811401367,36,42,46,869,904,1045
1787461264,547.1,56.0,27.0,121.3,2782.0,66.0,70.50000762939453,60.000003814697266,2170.41796875,2039.27490234375,62.74509811401367,36,42,46,869,909,1050
1787461266,548.6,56.0,8.0,111.89,2685.0,66.0,70.50000762939453,60.000003814697266,2170.41796875,2039.27490234375,62.74509811401367,36,42,46,869,910,1047
1787461267,550.1,55.0,8.0,98.91,2655.0,64.0,67.37500762939453,61.375003814697266,2163.46142578125,2039.27490234375,62.74509811401367,36,42,46,872,904,1047
1787461269,551.6,55.0,6.0,97.81,2572.0,64.0,67.37500762939453,61.375003814697266,2163.46142578125,2039.27490234375,62.74509811401367,36,42,46,867,904,1047
1787461270,553.1,54.0,6.0,92.51,2587.0,64.0,67.12500762939453,64.625,2170.41796875,2067.38134765625,62.74509811401367,36,42,46,868,902,1043
1787461272,554.6,54.0,7.0,93.38,2617.0,64.0,67.12500762939453,64.625,2170.41796875,2067.38134765625,62.74509811401367,36,42,46,872,909,1045
1787461273,556.1,54.0,6.0,92.15,2595.0,64.0,67.00000762939453,61.250003814697266,2170.41796875,2039.27490234375,62.74509811401367,36,42,46,867,910,1045
1787461275,557.6,54.0,9.0,92.92,2632.0,64.0,67.00000762939453,61.250003814697266,2170.41796875,2039.27490234375,62.74509811401367,36,42,46,867,910,1048
1787461276,559.1,53.0,7.0,91.6,2580.0,64.0,66.50000762939453,64.375,2160.0,2064.22021484375,62.74509811401367,36,42,46,868,910,1048
1787461278,560.6,53.0,8.0,93.35,2632.0,64.0,66.12500762939453,67.25,2160.0,2061.068603515625,62.74509811401367,36,42,46,864,910,1047
1787461279,562.1,53.0,5.0,90.33,2580.0,62.0,66.12500762939453,61.875003814697266,2163.46142578125,2061.068603515625,62.74509811401367,36,42,46,867,910,1048
1787461281,563.6,53.0,8.0,94.65,2632.0,62.0,66.87500762939453,64.125,2160.0,2064.22021484375,62.74509811401367,36,42,46,869,907,1048
1787461282,565.1,53.0,4.0,92.57,2542.0,62.0,66.87500762939453,64.375,2170.41796875,2039.27490234375,62.74509811401367,36,42,46,869,907,1047
1787461284,566.6,52.0,4.0,87.21,2535.0,62.0,68.87500762939453,71.125,2163.46142578125,2036.1990966796875,62.74509811401367,36,42,46,869,907,1047
1787461285,568.1,52.0,4.0,88.65,2580.0,62.0,72.37500762939453,76.75,2156.549560546875,2089.783203125,62.74509811401367,36,42,46,864,904,1048
1787461287,569.6,52.0,6.0,87.4,2557.0,62.0,73.25000762939453,71.875,2163.46142578125,2067.38134765625,62.74509811401367,36,42,46,865,903,1047
1787461288,571.1,52.0,16.0,89.24,2580.0,62.0,74.87500762939453,63.875003814697266,2163.46142578125,2061.068603515625,62.74509811401367,36,42,46,862,904,1047
1787461290,572.6,54.0,32.0,152.24,2820.0,62.0,75.87500762939453,70.0,2166.93408203125,2093.023193359375,62.74509811401367,36,42,46,865,907,1048
1787461291,574.1,54.0,33.0,152.13,2820.0,62.0,74.87500762939453,69.625,2166.93408203125,2045.45458984375,62.74509811401367,36,42,46,864,907,1048
1787461293,575.6,54.0,35.0,153.62,2842.0,62.0,73.75000762939453,68.625,2160.0,2057.9267578125,62.74509811401367,36,42,46,867,907,1048
1787461294,577.1,54.0,33.0,154.19,2850.0,62.0,72.25000762939453,68.25,2170.41796875,2064.22021484375,62.74509811401367,36,42,46,870,904,1045
1787461296,578.6,54.0,34.0,154.08,2842.0,62.0,71.50000762939453,73.75,2163.46142578125,2061.068603515625,62.74509811401367,36,42,46,868,906,1045
1787461297,580.1,54.0,33.0,152.94,2827.0,62.0,70.50000762939453,71.625,2163.46142578125,2076.923095703125,62.74509811401367,36,42,46,869,907,1048
1787461299,581.6,54.0,33.0,152.43,2820.0,62.0,69.12500762939453,58.625003814697266,2170.41796875,2089.783203125,62.74509811401367,36,42,46,868,903,1045
1787461300,583.1,54.0,32.0,151.99,2820.0,62.0,66.37500762939453,60.375003814697266,2160.0,2089.783203125,62.74509811401367,36,42,46,868,906,1045
1787461302,584.6,54.0,32.0,152.2,2827.0,62.0,65.00000762939453,56.375003814697266,2156.549560546875,2064.22021484375,62.74509811401367,36,42,46,868,904,1047
1787461303,586.1,53.0,31.0,151.02,2820.0,60.0,67.75000762939453,66.75,2163.46142578125,2051.671630859375,62.74509811401367,36,42,46,868,906,1048
1787461305,587.6,53.0,31.0,151.14,2827.0,62.0,69.00000762939453,71.5,2156.549560546875,2061.068603515625,62.74509811401367,36,42,46,872,904,1047
1787461306,589.1,53.0,31.0,151.77,2820.0,60.0,70.37500762939453,72.875,2170.41796875,2061.068603515625,62.74509811401367,36,42,46,865,911,1043
1787461308,590.6,53.0,31.0,150.74,2820.0,60.0,70.50000762939453,64.125,2156.549560546875,2036.1990966796875,62.74509811401367,36,42,46,864,909,1041
1787461309,592.1,53.0,32.0,150.87,2827.0,60.0,70.50000762939453,64.125,2156.549560546875,2036.1990966796875,62.74509811401367,36,42,46,867,906,1041
1787461311,593.6,53.0,30.0,154.88,2857.0,60.0,70.50000762939453,64.5,2170.41796875,2057.9267578125,62.74509811401367,36,42,46,865,906,1043
1787461312,595.1,53.0,31.0,150.8,2827.0,60.0,70.50000762939453,64.5,2170.41796875,2057.9267578125,62.74509811401367,36,42,46,870,911,1041
1787461314,596.6,53.0,32.0,153.56,2872.0,60.0,70.37500762939453,69.25,2170.41796875,2083.333251953125,62.74509811401367,36,42,46,868,906,1043
1787461315,598.1,53.0,31.0,152.51,2842.0,60.0,70.37500762939453,69.25,2170.41796875,2083.333251953125,62.74509811401367,36,42,46,873,907,1041
1787461317,599.6,53.0,31.0,150.53,2827.0,60.0,70.50000762939453,71.5,2163.46142578125,2064.22021484375,62.74509811401367,36,42,46,865,906,1043
1787461318,601.1,53.0,31.0,150.67,2820.0,60.0,70.50000762939453,71.5,2163.46142578125,2064.22021484375,62.74509811401367,29,32,46,777,877,1041
1787461320,602.6,53.0,31.0,150.57,2820.0,60.0,68.37500762939453,56.375003814697266,2163.46142578125,2036.1990966796875,62.74509811401367,29,32,46,729,783,1043
1787461321,604.1,52.0,30.0,149.44,2812.0,60.0,68.37500762939453,56.375003814697266,2163.46142578125,2036.1990966796875,62.74509811401367,29,32,46,721,750,1043
1787461323,605.6,52.0,31.0,149.25,2812.0,60.0,64.00000762939453,56.375003814697266,2170.41796875,2061.068603515625,62.74509811401367,29,32,41,716,738,1001
1787461324,607.1,52.0,30.0,149.29,2812.0,60.0,64.00000762939453,56.375003814697266,2170.41796875,2061.068603515625,62.74509811401367,29,32,41,705,731,947
1787461326,608.6,52.0,30.0,149.66,2827.0,60.0,62.25000762939453,61.250003814697266,2156.549560546875,2042.360107421875,62.74509811401367,29,32,41,705,726,946
1787461327,610.1,52.0,32.0,151.68,2842.0,60.0,63.37500762939453,69.75,2166.93408203125,2042.360107421875,62.74509811401367,29,32,41,710,721,946
1787461329,611.6,52.0,33.0,151.17,2835.0,60.0,62.50000762939453,56.750003814697266,2163.46142578125,2061.068603515625,62.74509811401367,29,32,41,708,722,940
1787461330,613.1,52.0,32.0,151.24,2827.0,60.0,61.87500762939453,55.000003814697266,2170.41796875,2067.38134765625,62.74509811401367,29,32,41,707,719,938
1787461332,614.6,52.0,31.0,150.73,2827.0,60.0,62.00000762939453,60.625003814697266,2170.41796875,2083.333251953125,62.74509811401367,29,32,41,705,719,943
1787461333,616.1,52.0,31.0,150.04,2820.0,60.0,66.50000762939453,66.0,2163.46142578125,2086.55322265625,62.74509811401367,29,32,41,705,716,941
1787461335,617.6,52.0,31.0,150.91,2835.0,60.0,68.87500762939453,67.25,2163.46142578125,2045.45458984375,62.74509811401367,29,32,41,706,720,940
1787461336,619.1,52.0,31.0,151.07,2850.0,60.0,69.50000762939453,69.625,2163.46142578125,2042.360107421875,62.74509811401367,29,32,41,707,718,941
1787461338,620.6,52.0,31.0,149.97,2827.0,60.0,70.00000762939453,68.125,2170.41796875,2089.783203125,62.74509811401367,29,32,41,708,717,943
1787461339,622.1,52.0,38.0,152.31,2872.0,60.0,70.37500762939453,65.375,2163.46142578125,2061.068603515625,62.74509811401367,29,32,41,707,721,943
1787461341,623.6,52.0,31.0,150.46,2842.0,60.0,69.87500762939453,68.25,2170.41796875,2036.1990966796875,62.74509811401367,29,32,41,706,722,938
1787461342,625.1,52.0,42.0,152.01,2865.0,60.0,69.50000762939453,62.500003814697266,2166.93408203125,2054.79443359375,62.74509811401367,29,32,41,708,717,941
1787461344,626.6,52.0,31.0,153.97,2887.0,58.0,69.50000762939453,71.0,2163.46142578125,2086.55322265625,62.74509811401367,29,32,41,708,719,943
1787461345,628.1,52.0,30.0,150.51,2842.0,58.0,69.62500762939453,66.0,2170.41796875,2080.123291015625,62.74509811401367,29,32,41,705,717,940
1787461347,629.6,52.0,31.0,148.91,2827.0,58.0,70.12500762939453,69.125,2163.46142578125,2057.9267578125,62.74509811401367,29,32,41,705,720,940
1787461348,631.1,52.0,31.0,149.05,2827.0,60.0,71.25000762939453,62.625003814697266,2170.41796875,2061.068603515625,62.74509811401367,29,32,41,701,720,944
1787461350,632.6,51.0,29.0,141.32,2827.0,58.0,68.62500762939453,60.000003814697266,2163.46142578125,2073.732666015625,62.74509811401367,29,32,41,708,722,944
1787461351,634.1,51.0,29.0,145.41,2820.0,58.0,67.50000762939453,60.875003814697266,2163.46142578125,2089.783203125,62.74509811401367,29,32,41,704,714,938
1787461353,635.6,51.0,31.0,146.93,2835.0,58.0,66.00000762939453,59.625003814697266,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,703,721,940
1787461354,637.1,49.0,3.0,104.97,2535.0,58.0,73.62500762939453,66.0,2170.41796875,2039.27490234375,62.74509811401367,29,32,41,709,721,943
1787461356,638.6,49.0,4.0,85.53,2535.0,58.0,69.87500762939453,56.750003814697266,2177.41943359375,2067.38134765625,62.74509811401367,29,32,41,705,719,944
1787461357,640.1,50.0,32.0,94.25,2647.0,58.0,71.87500762939453,73.875,2163.46142578125,2045.45458984375,62.74509811401367,29,32,41,706,722,936
1787461359,641.6,49.0,18.0,96.96,2745.0,58.0,78.25000762939453,63.875003814697266,2163.46142578125,2036.1990966796875,62.74509811401367,29,32,41,705,719,938
1787461360,643.1,56.0,90.0,291.9,2827.0,60.0,75.50000762939453,58.000003814697266,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,710,715,940
1787461362,644.6,51.0,30.0,220.47,2880.0,60.0,72.37500762939453,64.625,2170.41796875,2064.22021484375,62.74509811401367,29,32,41,709,722,938
1787461363,646.1,57.0,87.0,277.07,2827.0,60.0,70.87500762939453,65.5,2160.0,2036.1990966796875,62.74509811401367,29,32,41,706,719,938
1787461365,647.6,59.0,98.0,393.8,2812.0,60.0,70.87500762939453,65.5,2160.0,2036.1990966796875,62.74509811401367,29,32,41,705,722,943
1787461366,649.1,60.0,96.0,421.52,2820.0,62.0,70.00000762939453,64.375,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,708,717,946
1787461368,650.6,58.0,89.0,365.23,2827.0,62.0,70.00000762939453,64.375,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,708,718,943
1787461369,652.1,61.0,93.0,435.91,2805.0,62.0,73.25000762939453,68.25,2163.46142578125,2086.55322265625,62.74509811401367,29,32,41,708,720,940
1787461371,653.6,62.0,97.0,401.16,2790.0,62.0,73.25000762939453,68.25,2163.46142578125,2086.55322265625,62.74509811401367,29,32,41,705,721,946
1787461372,655.1,62.0,97.0,452.78,2782.0,64.0,68.62500762939453,59.875003814697266,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,709,722,943
1787461374,656.6,62.0,97.0,452.8,2782.0,64.0,68.62500762939453,59.875003814697266,2163.46142578125,2064.22021484375,62.74509811401367,29,32,41,708,717,944
1787461375,658.1,63.0,96.0,454.38,2782.0,64.0,64.87500762939453,57.750003814697266,2170.41796875,2089.783203125,62.74509811401367,29,32,41,709,716,943
1787461377,659.6,64.0,96.0,460.69,2782.0,64.0,64.87500762939453,57.750003814697266,2170.41796875,2089.783203125,62.74509811401367,29,32,41,705,718,946
1787461378,661.1,63.0,97.0,392.22,2827.0,64.0,62.75000762939453,58.125003814697266,2170.41796875,2042.360107421875,62.74509811401367,29,32,41,706,720,949
1787461380,662.6,64.0,95.0,451.75,2797.0,64.0,61.62500762939453,60.625003814697266,2163.46142578125,2067.38134765625,62.74509811401367,29,32,41,708,717,950
1787461381,664.1,63.0,95.0,454.6,2790.0,64.0,60.62500762939453,54.125003814697266,2163.46142578125,2086.55322265625,62.74509811401367,29,32,41,707,716,941
1787461383,665.6,64.0,92.0,449.33,2797.0,64.0,60.00000762939453,56.375003814697266,2170.41796875,2064.22021484375,62.74509811401367,29,32,41,707,722,944
1787461384,667.1,64.0,94.0,451.73,2797.0,66.0,62.62500762939453,60.875003814697266,2156.549560546875,2089.783203125,62.74509811401367,29,32,41,706,719,949
1787461386,668.6,64.0,96.0,454.73,2797.0,66.0,62.12500762939453,58.750003814697266,2163.46142578125,1945.2449951171875,58.82353210449219,29,32,41,707,723,952
1787461387,670.1,57.0,32.0,177.6,2872.0,64.0,62.87500762939453,66.875,2163.46142578125,1953.6903076171875,58.82353210449219,29,32,41,707,719,949
1787461389,671.6,63.0,87.0,416.4,2805.0,66.0,62.37500762939453,53.125003814697266,2163.46142578125,1970.802978515625,58.82353210449219,29,32,41,712,719,943
1787461390,673.1,64.0,95.0,422.18,2797.0,66.0,61.50000762939453,55.375003814697266,2170.41796875,1962.2093505859375,60.0,29,32,41,705,722,943
1787461392,674.6,64.0,97.0,431.16,2797.0,66.0,60.50000762939453,53.125003814697266,2163.46142578125,1965.0655517578125,60.0,29,32,41,707,718,944
1787461393,676.1,60.0,59.0,414.88,2805.0,66.0,59.25000762939453,57.750003814697266,2156.549560546875,1976.573974609375,60.0,29,32,41,710,722,949
1787461395,677.6,64.0,95.0,419.24,2797.0,66.0,59.50000762939453,56.375003814697266,2160.0,1970.802978515625,60.0,29,32,41,706,719,944
1787461396,679.1,63.0,90.0,411.88,2797.0,66.0,60.62500762939453,59.125003814697266,2156.549560546875,1994.091552734375,60.0,29,32,41,705,717,944
1787461398,680.6,64.0,94.0,416.88,2805.0,66.0,61.12500762939453,57.375003814697266,2156.549560546875,1985.2940673828125,60.0,29,32,41,705,716,941
1787461399,682.1,64.0,95.0,418.27,2797.0,66.0,63.25000762939453,54.500003814697266,2163.46142578125,2014.9254150390625,60.0,29,32,41,705,719,947
1787461401,683.6,65.0,97.0,405.7,2797.0,66.0,62.50000762939453,53.625003814697266,2170.41796875,1970.802978515625,60.0,29,32,41,710,720,947
1787461402,685.1,64.0,97.0,409.6,2805.0,66.0,60.87500762939453,53.625003814697266,2166.93408203125,1985.2940673828125,60.0,29,32,41,710,718,943
1787461404,686.6,65.0,95.0,411.52,2812.0,68.0,60.37500762939453,62.625003814697266,2160.0,1991.150390625,60.0,29,32,41,705,721,943
1787461405,688.1,65.0,94.0,417.01,2797.0,68.0,60.25000762939453,54.500003814697266,2163.46142578125,2008.9285888671875,60.0,29,32,41,704,718,947
1787461407,689.6,64.0,95.0,404.43,2805.0,68.0,60.37500762939453,53.625003814697266,2163.46142578125,1991.150390625,60.0,29,32,41,705,721,947
1787461408,691.1,65.0,93.0,401.41,2805.0,68.0,60.37500762939453,58.125003814697266,2163.46142578125,1988.218017578125,60.0,29,32,41,706,718,943
1787461410,692.6,65.0,94.0,412.42,2797.0,68.0,60.87500762939453,54.250003814697266,2170.41796875,1991.150390625,60.0,29,32,41,708,722,944
1787461411,694.1,65.0,94.0,418.64,2797.0,68.0,63.00000762939453,56.375003814697266,2170.41796875,1965.0655517578125,60.0,29,32,41,707,718,944
1787461413,695.6,66.0,98.0,431.63,2797.0,68.0,62.12500762939453,55.000003814697266,2156.549560546875,1970.802978515625,60.0,29,32,41,708,721,947
1787461414,697.1,65.0,96.0,412.65,2805.0,68.0,63.25000762939453,53.625003814697266,2163.46142578125,1985.2940673828125,60.0,29,32,41,707,717,950
1787461416,698.6,66.0,96.0,430.62,2797.0,68.0,62.12500762939453,54.500003814697266,2166.93408203125,1988.218017578125,60.0,29,32,41,706,719,941
1787461417,700.1,66.0,97.0,413.29,2797.0,68.0,62.12500762939453,54.500003814697266,2166.93408203125,1988.218017578125,60.0,29,32,41,709,724,946
1787461419,701.6,66.0,94.0,442.74,2797.0,70.0,60.62500762939453,60.875003814697266,2166.93408203125,1991.150390625,60.0,29,32,41,704,723,949
1787461420,703.1,66.0,93.0,418.79,2805.0,70.0,60.62500762939453,60.875003814697266,2166.93408203125,1991.150390625,60.0,29,32,41,706,721,952
1787461422,704.6,67.0,94.0,428.96,2797.0,70.0,62.12500762939453,60.875003814697266,2170.41796875,2017.937255859375,60.0,29,32,41,706,721,950
1787461423,706.1,66.0,95.0,437.58,2797.0,70.0,62.12500762939453,60.875003814697266,2170.41796875,2017.937255859375,60.0,29,32,41,709,720,950
1787461425,707.6,67.0,93.0,423.69,2797.0,70.0,65.00000762939453,62.250003814697266,2163.46142578125,1985.2940673828125,60.0,29,32,41,704,719,949
1787461426,709.1,66.0,90.0,416.98,2805.0,70.0,65.00000762939453,62.250003814697266,2163.46142578125,1985.2940673828125,60.0,29,32,41,706,718,941
1787461428,710.6,66.0,96.0,423.67,2797.0,70.0,63.87500762939453,72.0,2163.46142578125,1965.0655517578125,60.0,29,32,41,710,716,947
1787461429,712.1,67.0,97.0,431.21,2805.0,70.0,63.87500762939453,72.0,2163.46142578125,1965.0655517578125,60.0,29,32,41,705,721,950
1787461431,713.6,66.0,95.0,431.74,2797.0,70.0,67.25000762939453,58.250003814697266,2156.549560546875,1991.150390625,60.0,29,37,41,707,735,949
1787461432,715.1,67.0,98.0,432.05,2797.0,70.0,65.62500762939453,60.875003814697266,2163.46142578125,2011.9224853515625,60.0,29,37,41,707,784,946
1787461434,716.6,67.0,96.0,424.33,2797.0,70.0,63.50000762939453,57.375003814697266,2160.0,1970.802978515625,60.0,29,37,41,707,800,944
1787461435,718.1,67.0,92.0,416.36,2797.0,70.0,62.37500762939453,56.750003814697266,2163.46142578125,1985.2940673828125,60.0,29,37,41,705,808,944
1787461437,719.6,67.0,92.0,419.0,2805.0,70.0,61.50000762939453,57.750003814697266,2170.41796875,1994.091552734375,60.0,29,37,41,710,811,950
1787461438,721.1,68.0,96.0,437.44,2797.0,70.0,60.75000762939453,55.000003814697266,2166.93408203125,1988.218017578125,60.0,29,37,41,705,816,950
1787461440,722.6,67.0,96.0,433.34,2797.0,70.0,60.25000762939453,56.750003814697266,2163.46142578125,1970.802978515625,60.0,29,37,41,708,816,950
1787461441,724.1,68.0,96.0,426.38,2805.0,70.0,59.87500762939453,57.250003814697266,2170.41796875,1859.504150390625,51.764705657958984,29,37,41,709,817,952
1787461443,725.6,68.0,95.0,438.24,2797.0,70.0,59.62500762939453,55.875003814697266,2156.549560546875,1746.4423828125,51.764705657958984,29,37,41,706,817,950
1787461444,727.1,67.0,94.0,441.71,2797.0,70.0,59.37500762939453,55.375003814697266,2163.46142578125,1788.0794677734375,51.764705657958984,29,37,41,710,816,947
1787461446,728.6,67.0,94.0,424.02,2797.0,70.0,58.87500762939453,56.375003814697266,2163.46142578125,1755.526611328125,51.764705657958984,29,37,41,708,817,953
1787461447,730.1,67.0,96.0,412.44,2805.0,70.0,59.62500762939453,59.500003814697266,2170.41796875,1783.3553466796875,51.764705657958984,29,37,41,706,820,953
1787461449,731.6,68.0,94.0,424.68,2805.0,72.0,60.12500762939453,66.75,2163.46142578125,1781.002685546875,51.764705657958984,29,37,41,708,816,955
1787461450,733.1,68.0,96.0,438.3,2797.0,72.0,60.00000762939453,52.625003814697266,2163.46142578125,1797.6031494140625,51.764705657958984,29,37,41,707,818,955
1787461452,734.6,68.0,94.0,429.61,2797.0,72.0,60.25000762939453,55.625003814697266,2163.46142578125,1781.002685546875,51.764705657958984,29,37,41,710,816,952
1787461453,736.1,68.0,96.0,425.39,2797.0,72.0,59.62500762939453,52.750003814697266,2163.46142578125,1800.0,51.764705657958984,34,37,41,771,814,950
1787461455,737.6,68.0,97.0,412.71,2797.0,72.0,59.50000762939453,54.500003814697266,2170.41796875,1795.2127685546875,51.764705657958984,34,37,41,798,817,953
1787461456,739.1,68.0,94.0,413.99,2797.0,72.0,59.50000762939453,53.625003814697266,2163.46142578125,1778.6561279296875,51.764705657958984,34,37,41,809,815,950
1787461458,740.6,68.0,96.0,412.62,2797.0,72.0,59.37500762939453,56.875003814697266,2166.93408203125,1776.3157958984375,50.98039245605469,34,37,41,815,816,953
1787461459,742.1,68.0,95.0,417.56,2797.0,72.0,67.87500762939453,71.625,2160.0,1760.104248046875,50.98039245605469,34,37,41,821,816,961
