ts,elapsed,gpu_core,gpu_util,gpu_power,gpu_clock,gpu_vram,cpu_tctl,cpu_ccd1,pump_rpm,rad_rpm,rad_duty,f1_duty,f2_duty,f3_duty,f1_rpm,f2_rpm,f3_rpm
1787463163,217.6,62.0,96.0,407.98,2812.0,64.0,60.50000762939453,57.750003814697266,2160.0,1757.8125,50.98039245605469,51,51,62,1202,1086,1327
1787463164,219.1,62.0,93.0,419.0,2797.0,64.0,61.00000762939453,58.625003814697266,2173.9130859375,1781.002685546875,50.98039245605469,51,56,62,1209,1121,1324
1787463166,220.6,62.0,92.0,416.75,2797.0,64.0,61.00000762939453,58.625003814697266,2173.9130859375,1781.002685546875,50.98039245605469,51,56,62,1202,1160,1324
1787463167,222.1,63.0,88.0,417.46,2797.0,66.0,60.62500762939453,56.750003814697266,2173.9130859375,1757.8125,50.98039245605469,51,56,62,1214,1171,1336
1787463169,223.6,63.0,94.0,423.58,2797.0,66.0,60.62500762939453,56.750003814697266,2173.9130859375,1757.8125,50.98039245605469,51,56,62,1207,1171,1333
1787463170,225.1,63.0,94.0,424.52,2805.0,66.0,60.00000762939453,56.750003814697266,2160.0,1741.9354248046875,50.98039245605469,51,56,62,1212,1183,1324
1787463172,226.6,63.0,93.0,429.11,2797.0,66.0,60.00000762939453,56.750003814697266,2160.0,1741.9354248046875,50.98039245605469,51,56,62,1212,1183,1336
1787463173,228.1,63.0,95.0,425.99,2805.0,66.0,59.87500762939453,63.125003814697266,2163.46142578125,1750.9727783203125,50.98039245605469,51,56,62,1212,1181,1327
1787463175,229.6,64.0,97.0,434.97,2797.0,66.0,59.87500762939453,63.125003814697266,2163.46142578125,1750.9727783203125,50.98039245605469,51,56,62,1209,1174,1333
1787463176,231.1,64.0,96.0,432.08,2797.0,66.0,59.12500762939453,55.375003814697266,2170.41796875,1762.402099609375,50.98039245605469,51,61,62,1200,1232,1327
1787463178,232.6,64.0,95.0,429.2,2797.0,66.0,59.12500762939453,55.375003814697266,2170.41796875,1762.402099609375,50.98039245605469,51,61,62,1204,1260,1330
1787463179,234.1,64.0,96.0,432.62,2797.0,66.0,58.75000762939453,60.875003814697266,2173.9130859375,1778.6561279296875,50.98039245605469,57,61,62,1234,1271,1333
1787463181,235.6,64.0,97.0,432.95,2805.0,66.0,59.25000762939453,58.125003814697266,2166.93408203125,1778.6561279296875,50.98039245605469,57,61,62,1312,1265,1327
1787463182,237.1,64.0,93.0,431.79,2805.0,66.0,59.50000762939453,59.125003814697266,2166.93408203125,1746.4423828125,50.98039245605469,57,61,62,1324,1268,1330
